,F,initialLearningRate,learningRateDecay,regularization,momentum,min_train_loss,min_val_loss
173,8,0.5,0.01,0.02,0.99,1.0592257158201979,1.1476197814408242
174,8,0.5,0.1,0.0,0.5,0.8867879121183447,1.1825797087843348
175,8,0.5,0.1,0.0,0.99,1.0140555832138662,1.1922244173492542
176,8,0.5,0.1,0.01,0.5,0.865394175236501,1.1331162136171795
177,8,0.5,0.1,0.01,0.99,0.9408629447053454,1.1475842839464105
178,8,0.5,0.1,0.02,0.5,0.9236201561125402,1.1362222420002595
179,8,0.5,0.1,0.02,0.99,1.0652174073704612,1.2023588425400886
180,8,1.0,0.01,0.0,0.5,0.9421448360192435,1.207253143370136
181,8,1.0,0.01,0.0,0.99,0.9777829787863754,1.1994594012812285
182,8,1.0,0.01,0.01,0.5,0.9968866176152438,1.2220523940800962
183,8,1.0,0.01,0.01,0.99,1.0661502587966751,1.1862339160574746
184,8,1.0,0.01,0.02,0.5,0.9595893088316381,1.120715715691468
185,8,1.0,0.01,0.02,0.99,1.1077247886019745,1.2204375031386314
186,8,1.0,0.1,0.0,0.5,0.970886519321694,1.2064131032498824
187,8,1.0,0.1,0.0,0.99,1.034096196888883,1.1823497243199774
188,8,1.0,0.1,0.01,0.5,0.9483840725695546,1.1534097353966386
189,8,1.0,0.1,0.01,0.99,1.0571092245951565,1.1825165520524799
190,8,1.0,0.1,0.02,0.5,0.9821024137489416,1.1782691640522134
191,8,1.0,0.1,0.02,0.99,1.0997981679789208,1.1945981993786912
192,8,2.0,0.01,0.0,0.5,1.1557569628847608,1.2760272801641799
193,8,2.0,0.01,0.0,0.99,0.9850423990088912,1.2325521114332116
194,8,2.0,0.01,0.01,0.5,1.0331246770068332,1.2319677716259427
195,8,2.0,0.01,0.01,0.99,1.1947922413429364,1.273699358543782
196,8,2.0,0.01,0.02,0.5,1.1291393376758434,1.2096050468653756
197,8,2.0,0.01,0.02,0.99,1.2004013677353396,1.2472501419063255
198,8,2.0,0.1,0.0,0.5,1.049198317532938,1.2461246763341263
