,F,initialLearningRate,learningRateDecay,regularization,momentum,min_train_loss,min_val_loss
321,8,0.1,4.0,0.01,0.99,1.080820540244879,1.1571573323974964
322,8,0.1,4.0,0.02,0.5,1.088510170059971,1.143979005806469
323,8,0.1,4.0,0.02,0.99,1.087618737319658,1.1571164979512523
324,8,0.1,5.0,0.0,0.5,1.067757943132088,1.1334057962917832
325,8,0.1,5.0,0.0,0.99,1.1019251026954402,1.1533134870798847
326,8,0.1,5.0,0.01,0.5,1.0872260885328187,1.1559672966707026
327,8,0.1,5.0,0.01,0.99,1.081312015481161,1.151529547404412
328,8,0.1,5.0,0.02,0.5,1.0974782902791729,1.1502699536270842
329,8,0.1,5.0,0.02,0.99,1.0970206589748008,1.1549618864635238
330,8,0.1,10.0,0.0,0.5,1.1127978415945428,1.1566702952283088
331,8,0.1,10.0,0.0,0.99,1.1041768768263855,1.158876540024471
332,8,0.1,10.0,0.01,0.5,1.1029413615694785,1.1546085092406682
333,8,0.1,10.0,0.01,0.99,1.112733891764801,1.1632878782903981
334,8,0.1,10.0,0.02,0.5,1.0910000960056094,1.1504791029454609
335,8,0.1,10.0,0.02,0.99,1.1062794764281654,1.156872344389287
336,8,0.1,20.0,0.0,0.5,1.112958078393962,1.1541134268726967
337,8,0.1,20.0,0.0,0.99,1.1083498659186535,1.1635787945353815
338,8,0.1,20.0,0.01,0.5,1.1080471118939228,1.1608086012523366
339,8,0.1,20.0,0.01,0.99,1.1119257321377436,1.1701528531964134
340,8,0.1,20.0,0.02,0.5,1.1084521673326428,1.1525471175482318
341,8,0.1,20.0,0.02,0.99,1.100924441493667,1.1558993369806607
342,8,0.1,30.0,0.0,0.5,1.1106737364395407,1.1575313022117835
343,8,0.1,30.0,0.0,0.99,1.105458043286569,1.160255704671755
344,8,0.1,30.0,0.01,0.5,1.0977305872743794,1.156222765792099
345,8,0.1,30.0,0.01,0.99,1.1125665436066208,1.1639167879944525
346,8,0.1,30.0,0.02,0.5,1.1054405518699597,1.1501739106447788
347,8,0.1,30.0,0.02,0.99,1.1126563311501558,1.153799059516873
348,8,0.1,40.0,0.0,0.5,1.1059484167913696,1.1648333708073983
349,8,0.1,40.0,0.0,0.99,1.099206354339339,1.1629463013095005
350,8,0.1,40.0,0.01,0.5,1.1130205984511092,1.1539042302346305
351,8,0.1,40.0,0.01,0.99,1.1110209644428684,1.1548883106107102
352,8,0.1,40.0,0.02,0.5,1.104681853037701,1.154532489170563
353,8,0.1,40.0,0.02,0.99,1.11645047793477,1.1585639543374644
354,8,0.1,50.0,0.0,0.5,1.1213457320564013,1.157445247249394
355,8,0.1,50.0,0.0,0.99,1.1145614568462714,1.1541754055294833
356,8,0.1,50.0,0.01,0.5,1.1057746641853838,1.1651370320829568
357,8,0.1,50.0,0.01,0.99,1.1110822223445482,1.173203299213209
358,8,0.1,50.0,0.02,0.5,1.1162943621172463,1.157410623298396
359,8,0.1,50.0,0.02,0.99,1.110472909310959,1.1682696807447566
360,9,0.01,0.0001,0.0,0.5,1.1004003891449259,1.1564931317417453
361,9,0.01,0.0001,0.0,0.99,1.1006039717997875,1.1589660845465826
362,9,0.01,0.0001,0.01,0.5,1.1039221267571802,1.1556754766365966
363,9,0.01,0.0001,0.01,0.99,1.1035531401249397,1.1513925364246647
364,9,0.01,0.0001,0.02,0.5,1.1083938026260882,1.156191396527385
