,F,initialLearningRate,learningRateDecay,regularization,momentum,min_train_loss,min_val_loss
208,8,2.0,0.01,0.02,0.5,1.1550102077142839,1.2274614867827787
209,8,2.0,0.01,0.02,0.99,1.1885525300666242,1.2496339269074312
210,8,2.0,0.1,0.0,0.5,1.2059902931479263,1.3078064830607208
211,8,2.0,0.1,0.0,0.99,1.0187928072776993,1.2519095986866366
212,8,2.0,0.1,0.01,0.5,0.9763660104610933,1.1849869583050912
213,8,2.0,0.1,0.01,0.99,1.1449728765185203,1.2846344232604126
214,8,2.0,0.1,0.02,0.5,1.0004117378291986,1.161487605670949
215,8,2.0,0.1,0.02,0.99,1.1818942409268909,1.2367189968487555
216,8,3.0,0.01,0.0,0.5,1.0832124508805088,1.3496945373521183
217,8,3.0,0.01,0.0,0.99,1.1503081161892876,1.3824481276354648
218,8,3.0,0.01,0.01,0.5,1.191917205077161,1.3352795128928256
219,8,3.0,0.01,0.01,0.99,1.2624940006175593,1.3319648620714106
220,8,3.0,0.01,0.02,0.5,1.1824357876460874,1.2758265047467807
221,8,3.0,0.01,0.02,0.99,1.2710943593838153,1.3195390532452467
222,8,3.0,0.1,0.0,0.5,1.1679765585591415,1.32798975465936
223,8,3.0,0.1,0.0,0.99,0.9578647651872382,1.2572878385343151
224,8,3.0,0.1,0.01,0.5,1.0923892271742197,1.2146679331527186
225,8,3.0,0.1,0.01,0.99,1.3205029056438724,1.4033773931762061
226,8,3.0,0.1,0.02,0.5,1.208458590330007,1.3040266093773976
227,8,3.0,0.1,0.02,0.99,1.2170734694666814,1.2876459347790057
228,8,4.0,0.01,0.0,0.5,1.2997490920945798,1.4278325731918682
229,8,4.0,0.01,0.0,0.99,1.1311979740745965,1.2923959999364905
230,8,4.0,0.01,0.01,0.5,1.284449891875991,1.3765682541058748
231,8,4.0,0.01,0.01,0.99,1.2598845154252825,1.3229952586649396
232,8,4.0,0.01,0.02,0.5,1.3077041460206034,1.3679060636038796
233,8,4.0,0.01,0.02,0.99,1.3526578829677072,1.4182635112753288
234,8,4.0,0.1,0.0,0.5,1.1206649077036188,1.3239664620038887
235,8,4.0,0.1,0.0,0.99,1.1056789603782835,1.31899556274999
236,8,4.0,0.1,0.01,0.5,1.2260305304242176,1.3196248244582887
237,8,4.0,0.1,0.01,0.99,1.3366583457865013,1.515544565003745
238,8,4.0,0.1,0.02,0.5,1.1762077558288346,1.2985719406809757
239,8,4.0,0.1,0.02,0.99,1.2657486821967243,1.3998195962467743
240,8,5.0,0.01,0.0,0.5,1.2759520235799733,1.322624026678842
241,8,5.0,0.01,0.0,0.99,1.3275047797297324,1.3658049754378108
242,8,5.0,0.01,0.01,0.5,1.3252721607291975,1.4599959032448897
243,8,5.0,0.01,0.01,0.99,1.377562888326248,1.486269534426256
244,8,5.0,0.01,0.02,0.5,1.383840316043567,1.4521121251057951
245,8,5.0,0.01,0.02,0.99,1.3178571802938783,1.4066075053634852
246,8,5.0,0.1,0.0,0.5,1.2667770946380328,1.3783678895807678
